고유번호,호선,역사코드,역사명,주중주말,방향,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
136452,2,236,영등포구청,END,OUT,0,2297,1900-01-01 17:44:30,17:45:00,성수,성수
136839,2,236,영등포구청,SAT,OUT,0,2297,1900-01-01 17:44:30,17:45:00,성수,성수
137252,2,237,당산,DAY,OUT,0,2359,1900-01-01 17:44:30,17:45:00,성수,성수
138506,2,238,합정,DAY,OUT,0,2361,1900-01-01 17:44:30,17:45:00,성수,성수
89767,2,201,시청,END,OUT,0,2303,1900-01-01 17:45:00,17:46:00,성수,성수
90154,2,201,시청,SAT,OUT,0,2303,1900-01-01 17:45:00,17:46:00,성수,성수
95588,2,206,신당,DAY,OUT,0,2373,1900-01-01 17:45:00,17:45:30,성수,성수
96039,2,206,신당,END,OUT,0,2307,1900-01-01 17:45:00,17:45:30,성수,성수
96426,2,206,신당,SAT,OUT,0,2307,1900-01-01 17:45:00,17:45:30,성수,성수
98546,2,208,왕십리,END,OUT,0,2309,1900-01-01 17:45:00,17:45:30,성수,성수
98933,2,208,왕십리,SAT,OUT,0,2309,1900-01-01 17:45:00,17:45:30,성수,성수
105008,2,212,건대입구,DAY,OUT,0,2331,1900-01-01 17:45:00,17:45:30,성수,성수
106719,2,213,구의,END,OUT,0,2277,1900-01-01 17:45:00,17:45:30,성수,성수
107110,2,213,구의,SAT,OUT,0,2277,1900-01-01 17:45:00,17:45:30,성수,성수
107531,2,214,강변,DAY,OUT,0,2333,1900-01-01 17:45:00,17:45:30,성수,성수
115554,2,220,선릉,END,OUT,0,2283,1900-01-01 17:45:00,17:46:00,성수,성수
115945,2,220,선릉,SAT,OUT,0,2283,1900-01-01 17:45:00,17:46:00,성수,성수
118077,2,222,강남,END,OUT,0,2285,1900-01-01 17:45:00,17:45:30,성수,성수
118468,2,222,강남,SAT,OUT,0,2285,1900-01-01 17:45:00,17:45:30,성수,성수
125198,2,228,서울대입구,DAY,OUT,0,2349,1900-01-01 17:45:00,17:45:30,성수,성수
126912,2,229,봉천,END,OUT,0,2291,1900-01-01 17:45:00,17:45:30,성수,성수
127303,2,229,봉천,SAT,OUT,0,2291,1900-01-01 17:45:00,17:45:30,성수,성수
130249,2,232,구로디지털단지,DAY,OUT,0,2353,1900-01-01 17:45:00,17:45:30,성수,성수
134745,2,235,문래,DAY,OUT,0,2357,1900-01-01 17:45:00,17:45:30,성수,성수
138959,2,238,합정,END,OUT,0,2299,1900-01-01 17:45:00,17:45:30,성수,성수
139346,2,238,합정,SAT,OUT,0,2299,1900-01-01 17:45:00,17:45:30,성수,성수
90569,2,202,을지로입구,DAY,OUT,0,2369,1900-01-01 17:45:30,17:46:00,성수,성수
93081,2,204,을지로4가,DAY,OUT,0,2371,1900-01-01 17:45:30,17:46:00,성수,성수
93532,2,204,을지로4가,END,OUT,0,2305,1900-01-01 17:45:30,17:46:00,성수,신도림
93919,2,204,을지로4가,SAT,OUT,0,2305,1900-01-01 17:45:30,17:46:00,성수,신도림
100602,2,210,뚝섬,DAY,OUT,0,2377,1900-01-01 17:45:30,17:46:00,성수,성수
110054,2,216,잠실,DAY,OUT,0,2335,1900-01-01 17:45:30,17:46:00,성수,성수
112577,2,218,종합운동장,DAY,OUT,0,2337,1900-01-01 17:45:30,17:46:00,성수,성수
127726,2,230,신림,DAY,OUT,0,2351,1900-01-01 17:45:30,17:46:00,성수,성수
141018,2,240,신촌,DAY,OUT,0,2363,1900-01-01 17:45:30,17:46:00,성수,성수
141471,2,240,신촌,END,OUT,0,2301,1900-01-01 17:45:30,17:46:00,성수,성수
141858,2,240,신촌,SAT,OUT,0,2301,1900-01-01 17:45:30,17:46:00,성수,성수
143525,2,242,아현,DAY,OUT,0,2365,1900-01-01 17:45:30,17:46:00,성수,성수
98095,2,208,왕십리,DAY,OUT,0,2375,1900-01-01 17:46:00,17:46:30,성수,성수
101053,2,210,뚝섬,END,OUT,0,2311,1900-01-01 17:46:00,17:46:30,성수,성수
101440,2,210,뚝섬,SAT,OUT,0,2311,1900-01-01 17:46:00,17:46:30,성수,성수
113026,2,218,종합운동장,END,OUT,0,2281,1900-01-01 17:46:00,17:46:30,성수,성수
113417,2,218,종합운동장,SAT,OUT,0,2281,1900-01-01 17:46:00,17:46:30,성수,성수
116367,2,221,역삼,DAY,OUT,0,2341,1900-01-01 17:46:00,17:46:30,성수,성수
118890,2,223,교대,DAY,OUT,0,2343,1900-01-01 17:46:00,17:47:00,성수,성수
121413,2,225,방배,DAY,OUT,0,2345,1900-01-01 17:46:00,17:46:30,성수,성수
123123,2,226,사당,END,OUT,0,2289,1900-01-01 17:46:00,17:47:00,성수,성수
123514,2,226,사당,SAT,OUT,0,2289,1900-01-01 17:46:00,17:47:00,성수,성수
129435,2,231,신대방,END,OUT,0,2293,1900-01-01 17:46:00,17:46:30,성수,성수
129826,2,231,신대방,SAT,OUT,0,2293,1900-01-01 17:46:00,17:46:30,성수,성수
135199,2,235,문래,END,OUT,0,2297,1900-01-01 17:46:00,17:46:30,성수,성수
135586,2,235,문래,SAT,OUT,0,2297,1900-01-01 17:46:00,17:46:30,성수,성수
97293,2,207,상왕십리,END,OUT,0,2309,1900-01-01 17:46:30,17:47:00,성수,성수
97680,2,207,상왕십리,SAT,OUT,0,2309,1900-01-01 17:46:30,17:47:00,성수,성수
106270,2,213,구의,DAY,OUT,0,2333,1900-01-01 17:46:30,17:47:00,성수,성수
109242,2,215,잠실나루,END,OUT,0,2279,1900-01-01 17:46:30,17:47:00,성수,성수
109633,2,215,잠실나루,SAT,OUT,0,2279,1900-01-01 17:46:30,17:47:00,성수,성수
116816,2,221,역삼,END,OUT,0,2285,1900-01-01 17:46:30,17:47:00,성수,성수
117207,2,221,역삼,SAT,OUT,0,2285,1900-01-01 17:46:30,17:47:00,성수,성수
122675,2,226,사당,DAY,OUT,0,2347,1900-01-01 17:46:30,17:47:30,신도림,성수
125648,2,228,서울대입구,END,OUT,0,2291,1900-01-01 17:46:30,17:47:00,성수,성수
126041,2,228,서울대입구,SAT,OUT,0,2291,1900-01-01 17:46:30,17:47:00,성수,성수
135999,2,236,영등포구청,DAY,OUT,0,2359,1900-01-01 17:46:30,17:47:00,성수,성수
144779,2,243,충정로,DAY,OUT,0,2367,1900-01-01 17:46:30,17:47:00,성수,성수
91828,2,203,을지로3가,DAY,OUT,0,2371,1900-01-01 17:47:00,17:47:30,성수,성수
92279,2,203,을지로3가,END,OUT,0,2305,1900-01-01 17:47:00,17:47:30,성수,신도림
92666,2,203,을지로3가,SAT,OUT,0,2305,1900-01-01 17:47:00,17:47:30,성수,신도림
94335,2,205,동대문역사문화공원,DAY,OUT,0,2373,1900-01-01 17:47:00,17:48:00,성수,성수
94786,2,205,동대문역사문화공원,END,OUT,0,2307,1900-01-01 17:47:00,17:47:30,성수,성수
95173,2,205,동대문역사문화공원,SAT,OUT,0,2307,1900-01-01 17:47:00,17:47:30,성수,성수
102105,2,211,성수,DAY,OUT,0,2331,1900-01-01 17:47:00,,성수,성수
113839,2,219,삼성,DAY,OUT,0,2339,1900-01-01 17:47:00,17:47:30,성수,성수
120600,2,224,서초,END,OUT,0,2287,1900-01-01 17:47:00,17:47:30,성수,성수
120991,2,224,서초,SAT,OUT,0,2287,1900-01-01 17:47:00,17:47:30,성수,성수
123937,2,227,낙성대,DAY,OUT,0,2349,1900-01-01 17:47:00,17:47:30,성수,성수
128988,2,231,신대방,DAY,OUT,0,2353,1900-01-01 17:47:00,17:47:30,성수,성수
131511,2,233,대림,DAY,OUT,0,2355,1900-01-01 17:47:00,17:47:30,성수,성수
131958,2,233,대림,END,OUT,0,2295,1900-01-01 17:47:00,17:47:30,성수,성수
132349,2,233,대림,SAT,OUT,0,2295,1900-01-01 17:47:00,17:47:30,성수,성수
142272,2,241,이대,DAY,OUT,0,2365,1900-01-01 17:47:00,17:47:30,성수,성수
89316,2,201,시청,DAY,OUT,0,2369,1900-01-01 17:47:30,17:48:00,성수,성수
96842,2,207,상왕십리,DAY,OUT,0,2375,1900-01-01 17:47:30,17:48:00,성수,성수
99349,2,209,한양대,DAY,OUT,0,2377,1900-01-01 17:47:30,17:48:00,성수,성수
105458,2,212,건대입구,END,OUT,0,2277,1900-01-01 17:47:30,17:48:00,성수,성수
105849,2,212,건대입구,SAT,OUT,0,2277,1900-01-01 17:47:30,17:48:00,성수,성수
108793,2,215,잠실나루,DAY,OUT,0,2335,1900-01-01 17:47:30,17:48:00,성수,성수
111316,2,217,잠실새내,DAY,OUT,0,2337,1900-01-01 17:47:30,17:48:00,성수,성수
114290,2,219,삼성,END,OUT,0,2283,1900-01-01 17:47:30,17:48:00,성수,성수
114683,2,219,삼성,SAT,OUT,0,2283,1900-01-01 17:47:30,17:48:00,성수,성수
126465,2,229,봉천,DAY,OUT,0,2351,1900-01-01 17:47:30,17:48:00,성수,성수
132889,2,234,신도림,DAY,OUT,0,2357,1900-01-01 17:47:30,17:48:30,성수,성수
137253,2,237,당산,DAY,OUT,0,2361,1900-01-01 17:47:30,17:48:00,성수,성수
145231,2,243,충정로,END,OUT,0,2303,1900-01-01 17:47:30,17:48:00,성수,성수
145618,2,243,충정로,SAT,OUT,0,2303,1900-01-01 17:47:30,17:48:00,성수,성수
96040,2,206,신당,END,OUT,0,2309,1900-01-01 17:48:00,17:48:30,성수,성수
96427,2,206,신당,SAT,OUT,0,2309,1900-01-01 17:48:00,17:48:30,성수,성수
99800,2,209,한양대,END,OUT,0,2311,1900-01-01 17:48:00,17:48:30,성수,성수
100187,2,209,한양대,SAT,OUT,0,2311,1900-01-01 17:48:00,17:48:30,성수,성수
111765,2,217,잠실새내,END,OUT,0,2281,1900-01-01 17:48:00,17:48:30,성수,성수
112156,2,217,잠실새내,SAT,OUT,0,2281,1900-01-01 17:48:00,17:48:30,성수,성수
115106,2,220,선릉,DAY,OUT,0,2341,1900-01-01 17:48:00,17:49:00,성수,성수
134746,2,235,문래,DAY,OUT,0,2359,1900-01-01 17:48:00,17:48:30,성수,성수
137706,2,237,당산,END,OUT,0,2299,1900-01-01 17:48:00,17:48:30,성수,성수
138093,2,237,당산,SAT,OUT,0,2299,1900-01-01 17:48:00,17:48:30,성수,성수
139760,2,239,홍대입구,DAY,OUT,0,2363,1900-01-01 17:48:00,17:49:00,성수,성수
140215,2,239,홍대입구,END,OUT,0,2301,1900-01-01 17:48:00,17:49:00,성수,성수
140604,2,239,홍대입구,SAT,OUT,0,2301,1900-01-01 17:48:00,17:49:00,성수,성수
90570,2,202,을지로입구,DAY,OUT,0,2371,1900-01-01 17:48:30,17:49:00,성수,성수
91023,2,202,을지로입구,END,OUT,0,2305,1900-01-01 17:48:30,17:49:00,성수,신도림
91412,2,202,을지로입구,SAT,OUT,0,2305,1900-01-01 17:48:30,17:49:00,성수,신도림
115555,2,220,선릉,END,OUT,0,2285,1900-01-01 17:48:30,17:49:00,성수,성수
115946,2,220,선릉,SAT,OUT,0,2285,1900-01-01 17:48:30,17:49:00,성수,성수
117629,2,222,강남,DAY,OUT,0,2343,1900-01-01 17:48:30,17:49:00,성수,성수
119339,2,223,교대,END,OUT,0,2287,1900-01-01 17:48:30,17:49:30,성수,성수
119730,2,223,교대,SAT,OUT,0,2287,1900-01-01 17:48:30,17:49:30,성수,성수
120152,2,224,서초,DAY,OUT,0,2345,1900-01-01 17:48:30,17:49:00,성수,성수
124385,2,227,낙성대,END,OUT,0,2291,1900-01-01 17:48:30,17:49:00,성수,성수
124776,2,227,낙성대,SAT,OUT,0,2291,1900-01-01 17:48:30,17:49:00,성수,성수
128174,2,230,신림,END,OUT,0,2293,1900-01-01 17:48:30,17:49:00,성수,성수
128565,2,230,신림,SAT,OUT,0,2293,1900-01-01 17:48:30,17:49:00,성수,성수
133590,2,234,신도림,END,OUT,0,2297,1900-01-01 17:48:30,17:49:30,성수,성수
134214,2,234,신도림,SAT,OUT,0,2297,1900-01-01 17:48:30,17:49:30,성수,성수
141019,2,240,신촌,DAY,OUT,0,2365,1900-01-01 17:48:30,17:49:00,성수,성수
143526,2,242,아현,DAY,OUT,0,2367,1900-01-01 17:48:30,17:49:00,성수,성수
93533,2,204,을지로4가,END,OUT,0,2307,1900-01-01 17:49:00,17:49:30,성수,성수
93920,2,204,을지로4가,SAT,OUT,0,2307,1900-01-01 17:49:00,17:49:30,성수,성수
95589,2,206,신당,DAY,OUT,0,2375,1900-01-01 17:49:00,17:49:30,성수,성수
100603,2,210,뚝섬,DAY,OUT,0,2379,1900-01-01 17:49:00,17:49:30,성수,성수
105009,2,212,건대입구,DAY,OUT,0,2333,1900-01-01 17:49:00,17:49:30,성수,성수
107981,2,214,강변,END,OUT,0,2279,1900-01-01 17:49:00,17:49:30,성수,성수
108372,2,214,강변,SAT,OUT,0,2279,1900-01-01 17:49:00,17:49:30,성수,성수
112578,2,218,종합운동장,DAY,OUT,0,2339,1900-01-01 17:49:00,17:49:30,성수,성수
125199,2,228,서울대입구,DAY,OUT,0,2351,1900-01-01 17:49:00,17:49:30,성수,성수
130250,2,232,구로디지털단지,DAY,OUT,0,2355,1900-01-01 17:49:00,17:49:30,성수,성수
130697,2,232,구로디지털단지,END,OUT,0,2295,1900-01-01 17:49:00,17:49:30,성수,성수
131088,2,232,구로디지털단지,SAT,OUT,0,2295,1900-01-01 17:49:00,17:49:30,성수,성수
93082,2,204,을지로4가,DAY,OUT,0,2373,1900-01-01 17:49:30,17:50:00,성수,성수
98096,2,208,왕십리,DAY,OUT,0,2377,1900-01-01 17:49:30,17:50:00,성수,성수
103228,2,211,성수,END,OUT,0,2277,1900-01-01 17:49:30,,성수,성수
104214,2,211,성수,SAT,OUT,0,2277,1900-01-01 17:49:30,,성수,성수
110055,2,216,잠실,DAY,OUT,0,2337,1900-01-01 17:49:30,17:50:00,성수,성수
113027,2,218,종합운동장,END,OUT,0,2283,1900-01-01 17:49:30,17:50:00,성수,성수
113418,2,218,종합운동장,SAT,OUT,0,2283,1900-01-01 17:49:30,17:50:00,성수,성수
121862,2,225,방배,END,OUT,0,2289,1900-01-01 17:49:30,17:50:00,성수,성수
122253,2,225,방배,SAT,OUT,0,2289,1900-01-01 17:49:30,17:50:00,성수,성수
122676,2,226,사당,DAY,OUT,0,2349,1900-01-01 17:49:30,17:50:30,성수,성수
127727,2,230,신림,DAY,OUT,0,2353,1900-01-01 17:49:30,17:50:00,성수,성수
136000,2,236,영등포구청,DAY,OUT,0,2361,1900-01-01 17:49:30,17:50:00,성수,성수
143978,2,242,아현,END,OUT,0,2303,1900-01-01 17:49:30,17:50:00,성수,성수
144365,2,242,아현,SAT,OUT,0,2303,1900-01-01 17:49:30,17:50:00,성수,성수
144780,2,243,충정로,DAY,OUT,0,2369,1900-01-01 17:49:30,17:50:00,성수,성수
94787,2,205,동대문역사문화공원,END,OUT,0,2309,1900-01-01 17:50:00,17:51:00,성수,성수
95174,2,205,동대문역사문화공원,SAT,OUT,0,2309,1900-01-01 17:50:00,17:51:00,성수,성수
98547,2,208,왕십리,END,OUT,0,2311,1900-01-01 17:50:00,17:50:30,성수,성수
98934,2,208,왕십리,SAT,OUT,0,2311,1900-01-01 17:50:00,17:50:30,성수,성수
107532,2,214,강변,DAY,OUT,0,2335,1900-01-01 17:50:00,17:50:30,성수,성수
110504,2,216,잠실,END,OUT,0,2281,1900-01-01 17:50:00,17:51:00,성수,성수
110895,2,216,잠실,SAT,OUT,0,2281,1900-01-01 17:50:00,17:51:00,성수,성수
116368,2,221,역삼,DAY,OUT,0,2343,1900-01-01 17:50:00,17:50:30,성수,성수
118891,2,223,교대,DAY,OUT,0,2345,1900-01-01 17:50:00,17:51:00,성수,성수
121414,2,225,방배,DAY,OUT,0,2347,1900-01-01 17:50:00,17:50:30,신도림,성수
136453,2,236,영등포구청,END,OUT,0,2299,1900-01-01 17:50:00,17:50:30,성수,성수
136840,2,236,영등포구청,SAT,OUT,0,2299,1900-01-01 17:50:00,17:50:30,성수,성수
142273,2,241,이대,DAY,OUT,0,2367,1900-01-01 17:50:00,17:50:30,성수,성수
89317,2,201,시청,DAY,OUT,0,2371,1900-01-01 17:50:30,17:51:00,성수,성수
89768,2,201,시청,END,OUT,0,2305,1900-01-01 17:50:30,17:51:00,성수,신도림
90155,2,201,시청,SAT,OUT,0,2305,1900-01-01 17:50:30,17:51:00,성수,신도림
92280,2,203,을지로3가,END,OUT,0,2307,1900-01-01 17:50:30,17:51:00,성수,성수
92667,2,203,을지로3가,SAT,OUT,0,2307,1900-01-01 17:50:30,17:51:00,성수,성수
106720,2,213,구의,END,OUT,0,2279,1900-01-01 17:50:30,17:51:00,성수,성수
107111,2,213,구의,SAT,OUT,0,2279,1900-01-01 17:50:30,17:51:00,성수,성수
113840,2,219,삼성,DAY,OUT,0,2341,1900-01-01 17:50:30,17:51:00,성수,성수
114291,2,219,삼성,END,OUT,0,2285,1900-01-01 17:50:30,17:51:00,성수,성수
114684,2,219,삼성,SAT,OUT,0,2285,1900-01-01 17:50:30,17:51:00,성수,성수
126913,2,229,봉천,END,OUT,0,2293,1900-01-01 17:50:30,17:51:00,성수,성수
127304,2,229,봉천,SAT,OUT,0,2293,1900-01-01 17:50:30,17:51:00,성수,성수
132890,2,234,신도림,DAY,OUT,0,2359,1900-01-01 17:50:30,17:51:30,성수,성수
138507,2,238,합정,DAY,OUT,0,2363,1900-01-01 17:50:30,17:51:00,성수,성수
138960,2,238,합정,END,OUT,0,2301,1900-01-01 17:50:30,17:51:00,성수,성수
139347,2,238,합정,SAT,OUT,0,2301,1900-01-01 17:50:30,17:51:00,성수,성수
91829,2,203,을지로3가,DAY,OUT,0,2373,1900-01-01 17:51:00,17:51:30,성수,성수
94336,2,205,동대문역사문화공원,DAY,OUT,0,2375,1900-01-01 17:51:00,17:52:00,성수,성수
96843,2,207,상왕십리,DAY,OUT,0,2377,1900-01-01 17:51:00,17:51:30,성수,성수
99350,2,209,한양대,DAY,OUT,0,2379,1900-01-01 17:51:00,17:51:30,성수,성수
102107,2,211,성수,DAY,OUT,0,2333,1900-01-01 17:51:00,,성수,성수
111317,2,217,잠실새내,DAY,OUT,0,2339,1900-01-01 17:51:00,17:51:30,성수,성수
118078,2,222,강남,END,OUT,0,2287,1900-01-01 17:51:00,17:51:30,성수,성수
118469,2,222,강남,SAT,OUT,0,2287,1900-01-01 17:51:00,17:51:30,성수,성수
123124,2,226,사당,END,OUT,0,2291,1900-01-01 17:51:00,17:52:00,성수,성수
123515,2,226,사당,SAT,OUT,0,2291,1900-01-01 17:51:00,17:52:00,성수,성수
123938,2,227,낙성대,DAY,OUT,0,2351,1900-01-01 17:51:00,17:51:30,성수,성수
128989,2,231,신대방,DAY,OUT,0,2355,1900-01-01 17:51:00,17:51:30,성수,성수
129436,2,231,신대방,END,OUT,0,2295,1900-01-01 17:51:00,17:51:30,성수,성수
129827,2,231,신대방,SAT,OUT,0,2295,1900-01-01 17:51:00,17:51:30,성수,성수
131512,2,233,대림,DAY,OUT,0,2357,1900-01-01 17:51:00,17:51:30,성수,성수
134747,2,235,문래,DAY,OUT,0,2361,1900-01-01 17:51:00,17:51:30,성수,성수
139761,2,239,홍대입구,DAY,OUT,0,2365,1900-01-01 17:51:00,17:52:00,성수,성수
142725,2,241,이대,END,OUT,0,2303,1900-01-01 17:51:00,17:51:30,성수,성수
143112,2,241,이대,SAT,OUT,0,2303,1900-01-01 17:51:00,17:51:30,성수,성수
97294,2,207,상왕십리,END,OUT,0,2311,1900-01-01 17:51:30,17:52:00,성수,성수
97681,2,207,상왕십리,SAT,OUT,0,2311,1900-01-01 17:51:30,17:52:00,성수,성수
101054,2,210,뚝섬,END,OUT,0,2313,1900-01-01 17:51:30,17:52:00,성수,성수
101441,2,210,뚝섬,SAT,OUT,0,2313,1900-01-01 17:51:30,17:52:00,성수,성수
106271,2,213,구의,DAY,OUT,0,2335,1900-01-01 17:51:30,17:52:00,성수,성수
108794,2,215,잠실나루,DAY,OUT,0,2337,1900-01-01 17:51:30,17:52:00,성수,성수
111766,2,217,잠실새내,END,OUT,0,2283,1900-01-01 17:51:30,17:52:00,성수,성수
112157,2,217,잠실새내,SAT,OUT,0,2283,1900-01-01 17:51:30,17:52:00,성수,성수
126466,2,229,봉천,DAY,OUT,0,2353,1900-01-01 17:51:30,17:52:00,성수,성수
135200,2,235,문래,END,OUT,0,2299,1900-01-01 17:51:30,17:52:00,성수,성수
135587,2,235,문래,SAT,OUT,0,2299,1900-01-01 17:51:30,17:52:00,성수,성수
141020,2,240,신촌,DAY,OUT,0,2367,1900-01-01 17:51:30,17:52:00,성수,성수
143527,2,242,아현,DAY,OUT,0,2369,1900-01-01 17:51:30,17:52:00,성수,성수
91024,2,202,을지로입구,END,OUT,0,2307,1900-01-01 17:52:00,17:52:30,성수,성수
91413,2,202,을지로입구,SAT,OUT,0,2307,1900-01-01 17:52:00,17:52:30,성수,성수
115107,2,220,선릉,DAY,OUT,0,2343,1900-01-01 17:52:00,17:53:00,성수,성수
120601,2,224,서초,END,OUT,0,2289,1900-01-01 17:52:00,17:52:30,성수,성수
120992,2,224,서초,SAT,OUT,0,2289,1900-01-01 17:52:00,17:52:30,성수,성수
125649,2,228,서울대입구,END,OUT,0,2293,1900-01-01 17:52:00,17:52:30,성수,성수
126042,2,228,서울대입구,SAT,OUT,0,2293,1900-01-01 17:52:00,17:52:30,성수,성수
131959,2,233,대림,END,OUT,0,2297,1900-01-01 17:52:00,17:53:00,성수,성수
132350,2,233,대림,SAT,OUT,0,2297,1900-01-01 17:52:00,17:53:00,성수,성수
90571,2,202,을지로입구,DAY,OUT,0,2373,1900-01-01 17:52:30,17:53:00,성수,성수
93534,2,204,을지로4가,END,OUT,0,2309,1900-01-01 17:52:30,17:53:00,성수,성수
93921,2,204,을지로4가,SAT,OUT,0,2309,1900-01-01 17:52:30,17:53:00,성수,성수
95590,2,206,신당,DAY,OUT,0,2377,1900-01-01 17:52:30,17:53:00,성수,성수
109243,2,215,잠실나루,END,OUT,0,2281,1900-01-01 17:52:30,17:53:00,성수,성수
109634,2,215,잠실나루,SAT,OUT,0,2281,1900-01-01 17:52:30,17:53:00,성수,성수
112579,2,218,종합운동장,DAY,OUT,0,2341,1900-01-01 17:52:30,17:53:00,성수,성수
113028,2,218,종합운동장,END,OUT,0,2285,1900-01-01 17:52:30,17:53:00,성수,성수
113419,2,218,종합운동장,SAT,OUT,0,2285,1900-01-01 17:52:30,17:53:00,성수,성수
116817,2,221,역삼,END,OUT,0,2287,1900-01-01 17:52:30,17:53:00,성수,성수
117208,2,221,역삼,SAT,OUT,0,2287,1900-01-01 17:52:30,17:53:00,성수,성수
117630,2,222,강남,DAY,OUT,0,2345,1900-01-01 17:52:30,17:53:00,성수,성수
120153,2,224,서초,DAY,OUT,0,2347,1900-01-01 17:52:30,17:53:00,신도림,성수
141472,2,240,신촌,END,OUT,0,2303,1900-01-01 17:52:30,17:53:00,성수,성수
141859,2,240,신촌,SAT,OUT,0,2303,1900-01-01 17:52:30,17:53:00,성수,성수
144781,2,243,충정로,DAY,OUT,0,2371,1900-01-01 17:52:30,17:53:00,성수,성수
145232,2,243,충정로,END,OUT,0,2305,1900-01-01 17:52:30,17:53:00,성수,신도림
145619,2,243,충정로,SAT,OUT,0,2305,1900-01-01 17:52:30,17:53:00,성수,신도림
96041,2,206,신당,END,OUT,0,2311,1900-01-01 17:53:00,17:53:30,성수,성수
96428,2,206,신당,SAT,OUT,0,2311,1900-01-01 17:53:00,17:53:30,성수,성수
98097,2,208,왕십리,DAY,OUT,0,2379,1900-01-01 17:53:00,17:53:30,성수,성수
100604,2,210,뚝섬,DAY,OUT,0,2381,1900-01-01 17:53:00,17:53:30,성수,성수
105459,2,212,건대입구,END,OUT,0,2279,1900-01-01 17:53:00,17:53:30,성수,성수
105850,2,212,건대입구,SAT,OUT,0,2279,1900-01-01 17:53:00,17:53:30,성수,성수
110056,2,216,잠실,DAY,OUT,0,2339,1900-01-01 17:53:00,17:53:30,성수,성수
121415,2,225,방배,DAY,OUT,0,2349,1900-01-01 17:53:00,17:53:30,성수,성수
125200,2,228,서울대입구,DAY,OUT,0,2353,1900-01-01 17:53:00,17:53:30,성수,성수
130251,2,232,구로디지털단지,DAY,OUT,0,2357,1900-01-01 17:53:00,17:53:30,성수,성수
142274,2,241,이대,DAY,OUT,0,2369,1900-01-01 17:53:00,17:53:30,성수,성수
93083,2,204,을지로4가,DAY,OUT,0,2375,1900-01-01 17:53:30,17:54:00,성수,성수
99801,2,209,한양대,END,OUT,0,2313,1900-01-01 17:53:30,17:54:00,성수,성수
100188,2,209,한양대,SAT,OUT,0,2313,1900-01-01 17:53:30,17:54:00,성수,성수
110505,2,216,잠실,END,OUT,0,2283,1900-01-01 17:53:30,17:54:00,성수,성수
110896,2,216,잠실,SAT,OUT,0,2283,1900-01-01 17:53:30,17:54:00,성수,성수
119340,2,223,교대,END,OUT,0,2289,1900-01-01 17:53:30,17:54:30,성수,성수
119731,2,223,교대,SAT,OUT,0,2289,1900-01-01 17:53:30,17:54:30,성수,성수
122677,2,226,사당,DAY,OUT,0,2351,1900-01-01 17:53:30,17:54:30,성수,성수
127728,2,230,신림,DAY,OUT,0,2355,1900-01-01 17:53:30,17:54:00,성수,성수
128175,2,230,신림,END,OUT,0,2295,1900-01-01 17:53:30,17:54:00,성수,성수
128566,2,230,신림,SAT,OUT,0,2295,1900-01-01 17:53:30,17:54:00,성수,성수
132891,2,234,신도림,DAY,OUT,0,2361,1900-01-01 17:53:30,17:54:30,성수,성수
137254,2,237,당산,DAY,OUT,0,2363,1900-01-01 17:53:30,17:54:00,성수,성수
137707,2,237,당산,END,OUT,0,2301,1900-01-01 17:53:30,17:54:00,성수,성수
138094,2,237,당산,SAT,OUT,0,2301,1900-01-01 17:53:30,17:54:00,성수,성수
138508,2,238,합정,DAY,OUT,0,2365,1900-01-01 17:53:30,17:54:00,성수,성수
89769,2,201,시청,END,OUT,0,2307,1900-01-01 17:54:00,17:54:30,성수,성수
90156,2,201,시청,SAT,OUT,0,2307,1900-01-01 17:54:00,17:54:30,성수,성수
92281,2,203,을지로3가,END,OUT,0,2309,1900-01-01 17:54:00,17:54:30,성수,성수
92668,2,203,을지로3가,SAT,OUT,0,2309,1900-01-01 17:54:00,17:54:30,성수,성수
105010,2,212,건대입구,DAY,OUT,0,2335,1900-01-01 17:54:00,17:54:30,성수,성수
107533,2,214,강변,DAY,OUT,0,2337,1900-01-01 17:54:00,17:54:30,성수,성수
116369,2,221,역삼,DAY,OUT,0,2345,1900-01-01 17:54:00,17:54:30,성수,성수
118892,2,223,교대,DAY,OUT,0,2347,1900-01-01 17:54:00,17:55:00,신도림,성수
124386,2,227,낙성대,END,OUT,0,2293,1900-01-01 17:54:00,17:54:30,성수,성수
124777,2,227,낙성대,SAT,OUT,0,2293,1900-01-01 17:54:00,17:54:30,성수,성수
131513,2,233,대림,DAY,OUT,0,2359,1900-01-01 17:54:00,17:54:30,성수,성수
133591,2,234,신도림,END,OUT,0,2299,1900-01-01 17:54:00,17:55:00,성수,성수
134215,2,234,신도림,SAT,OUT,0,2299,1900-01-01 17:54:00,17:55:00,성수,성수
139762,2,239,홍대입구,DAY,OUT,0,2367,1900-01-01 17:54:00,17:55:00,성수,성수
89318,2,201,시청,DAY,OUT,0,2373,1900-01-01 17:54:30,17:55:00,성수,성수
94337,2,205,동대문역사문화공원,DAY,OUT,0,2377,1900-01-01 17:54:30,17:55:30,성수,성수
96844,2,207,상왕십리,DAY,OUT,0,2379,1900-01-01 17:54:30,17:55:00,성수,성수
111318,2,217,잠실새내,DAY,OUT,0,2341,1900-01-01 17:54:30,17:55:00,성수,성수
111767,2,217,잠실새내,END,OUT,0,2285,1900-01-01 17:54:30,17:55:00,성수,성수
