고유번호,호선,역사코드,역사명,주중주말,방향,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
239803,4,1761,정왕,END,UP,0,S4680,1900-01-01 21:59:30,22:00:00,오이도,불암산
239992,4,1761,정왕,SAT,UP,0,S4680,1900-01-01 21:59:30,22:00:00,오이도,불암산
201012,4,414,수유,DAY,UP,0,4690,1900-01-01 22:00:00,22:00:30,오이도,불암산
202622,4,415,미아,END,UP,0,S4176,1900-01-01 22:00:00,22:00:30,사당,진접
203012,4,415,미아,SAT,UP,0,S4176,1900-01-01 22:00:00,22:00:30,사당,진접
209665,4,421,동대문,DAY,UP,0,4212,1900-01-01 22:00:00,22:00:30,사당,불암산
212583,4,423,충무로,END,UP,0,K4668,1900-01-01 22:00:00,22:00:30,오이도,불암산
212975,4,423,충무로,SAT,UP,0,K4668,1900-01-01 22:00:00,22:00:30,오이도,불암산
226078,4,434,남태령,END,UP,0,K4672,1900-01-01 22:00:00,22:00:30,오이도,불암산
226298,4,434,남태령,SAT,UP,0,K4672,1900-01-01 22:00:00,22:00:30,오이도,불암산
230710,4,1456,평촌,DAY,UP,0,4700,1900-01-01 22:00:00,22:00:30,오이도,불암산
236957,4,1757,고잔,DAY,UP,0,4704,1900-01-01 22:00:00,22:00:30,오이도,불암산
208892,4,420,혜화,END,UP,0,S4178,1900-01-01 22:00:30,22:01:00,사당,불암산
209284,4,420,혜화,SAT,UP,0,S4178,1900-01-01 22:00:30,22:01:00,사당,불암산
195892,4,410,상계,DAY,UP,0,4206,1900-01-01 22:01:00,22:01:30,사당,진접
198782,4,412,창동,END,UP,0,K4664,1900-01-01 22:01:00,22:01:30,오이도,불암산
199172,4,412,창동,SAT,UP,0,K4664,1900-01-01 22:01:00,22:01:30,오이도,불암산
202138,4,415,미아,DAY,UP,0,4208,1900-01-01 22:01:00,22:01:30,사당,불암산
205043,4,417,길음,END,UP,0,K4666,1900-01-01 22:01:00,22:01:30,오이도,불암산
205433,4,417,길음,SAT,UP,0,K4666,1900-01-01 22:01:00,22:01:30,오이도,불암산
214823,4,425,회현,DAY,UP,0,4694K,1900-01-01 22:01:00,22:01:30,오이도,불암산
216441,4,426,서울,END,UP,0,S4180,1900-01-01 22:01:00,22:01:30,사당,진접
216833,4,426,서울,SAT,UP,0,S4180,1900-01-01 22:01:00,22:01:30,사당,진접
217212,4,427,숙대입구,DAY,UP,0,4214,1900-01-01 22:01:00,22:01:30,사당,진접
220969,4,430,이촌,DAY,UP,0,4216,1900-01-01 22:01:00,22:01:30,사당,불암산
229522,4,1454,정부과천청사,END,UP,0,K4674,1900-01-01 22:01:00,22:01:30,오이도,불암산
229740,4,1454,정부과천청사,SAT,UP,0,K4674,1900-01-01 22:01:00,22:01:30,오이도,불암산
198412,4,412,창동,DAY,UP,0,4332K,1900-01-01 22:01:30,22:02:00,안산,불암산
203421,4,416,미아사거리,DAY,UP,0,4334K,1900-01-01 22:01:30,22:02:00,안산,불암산
204643,4,417,길음,DAY,UP,0,4210,1900-01-01 22:01:30,22:02:00,사당,진접
206021,4,418,성신여대입구,DAY,UP,0,4692,1900-01-01 22:01:30,22:02:00,오이도,불암산
220238,4,429,신용산,END,UP,0,S4670,1900-01-01 22:01:30,22:02:00,오이도,불암산
220628,4,429,신용산,SAT,UP,0,S4670,1900-01-01 22:01:30,22:02:00,오이도,불암산
222346,4,431,동작,DAY,UP,0,4696,1900-01-01 22:01:30,22:02:00,오이도,불암산
222704,4,431,동작,END,UP,0,S4182,1900-01-01 22:01:30,22:02:00,사당,불암산
223094,4,431,동작,SAT,UP,0,S4182,1900-01-01 22:01:30,22:02:00,사당,불암산
232316,4,1458,금정,END,UP,0,S4676,1900-01-01 22:01:30,22:02:00,오이도,불암산
232538,4,1458,금정,SAT,UP,0,S4676,1900-01-01 22:01:30,22:02:00,오이도,불암산
235100,4,1754,상록수,END,UP,0,S4678,1900-01-01 22:01:30,22:02:00,오이도,불암산
235320,4,1754,상록수,SAT,UP,0,S4678,1900-01-01 22:01:30,22:02:00,오이도,불암산
239609,4,1761,정왕,DAY,UP,0,4706K,1900-01-01 22:01:30,22:02:00,오이도,불암산
195129,4,409,불암산,END,UP,0,S4174,1900-01-01 22:02:00,,사당,불암산
195527,4,409,불암산,SAT,UP,0,S4174,1900-01-01 22:02:00,,사당,불암산
201370,4,414,수유,END,UP,0,S4176,1900-01-01 22:02:00,22:02:30,사당,진접
201760,4,414,수유,SAT,UP,0,S4176,1900-01-01 22:02:00,22:02:30,사당,진접
225889,4,434,남태령,DAY,UP,0,4698K,1900-01-01 22:02:00,22:02:30,오이도,불암산
236263,4,1756,중앙,DAY,UP,0,4704,1900-01-01 22:02:00,22:02:30,오이도,불암산
240839,4,1763,수리산,DAY,UP,0,4702,1900-01-01 22:02:00,22:02:30,오이도,불암산
199760,4,413,쌍문,DAY,UP,0,4690,1900-01-01 22:02:30,22:03:00,오이도,불암산
207634,4,419,한성대입구,END,UP,0,S4178,1900-01-01 22:02:30,22:03:00,사당,불암산
208026,4,419,한성대입구,SAT,UP,0,S4178,1900-01-01 22:02:30,22:03:00,사당,불암산
208407,4,420,혜화,DAY,UP,0,4212,1900-01-01 22:02:30,22:03:00,사당,불암산
211325,4,422,동대문역사문화공원,END,UP,0,K4668,1900-01-01 22:02:30,22:03:00,오이도,불암산
211717,4,422,동대문역사문화공원,SAT,UP,0,K4668,1900-01-01 22:02:30,22:03:00,오이도,불암산
213565,4,424,명동,DAY,UP,0,4694K,1900-01-01 22:02:30,22:03:00,오이도,불암산
225127,4,433,사당,END,UP,0,K4672,1900-01-01 22:02:30,22:03:00,오이도,불암산
225519,4,433,사당,SAT,UP,0,K4672,1900-01-01 22:02:30,22:03:00,오이도,불암산
230022,4,1455,인덕원,DAY,UP,0,4700,1900-01-01 22:02:30,22:03:00,오이도,불암산
239203,4,1760,신길온천,END,UP,0,S4680,1900-01-01 22:02:30,22:03:00,오이도,불암산
239392,4,1760,신길온천,SAT,UP,0,S4680,1900-01-01 22:02:30,22:03:00,오이도,불암산
197530,4,411,노원,END,UP,0,K4664,1900-01-01 22:03:00,22:03:30,오이도,불암산
197920,4,411,노원,SAT,UP,0,K4664,1900-01-01 22:03:00,22:03:30,오이도,불암산
200886,4,414,수유,DAY,UP,0,4208,1900-01-01 22:03:00,22:03:30,사당,불암산
215183,4,425,회현,END,UP,0,S4180,1900-01-01 22:03:00,22:03:30,사당,진접
215575,4,425,회현,SAT,UP,0,S4180,1900-01-01 22:03:00,22:03:30,사당,진접
215956,4,426,서울,DAY,UP,0,4214,1900-01-01 22:03:00,22:03:30,사당,진접
218986,4,428,삼각지,END,UP,0,S4670,1900-01-01 22:03:00,22:03:30,오이도,불암산
219376,4,428,삼각지,SAT,UP,0,S4670,1900-01-01 22:03:00,22:03:30,오이도,불암산
228834,4,1453,과천,END,UP,0,K4674,1900-01-01 22:03:00,22:03:30,오이도,불암산
229052,4,1453,과천,SAT,UP,0,K4674,1900-01-01 22:03:00,22:03:30,오이도,불암산
197160,4,411,노원,DAY,UP,0,4332K,1900-01-01 22:03:30,22:04:00,안산,불암산
203791,4,416,미아사거리,END,UP,0,K4666,1900-01-01 22:03:30,22:04:00,오이도,불암산
204181,4,416,미아사거리,SAT,UP,0,K4666,1900-01-01 22:03:30,22:04:00,오이도,불암산
219717,4,429,신용산,DAY,UP,0,4216,1900-01-01 22:03:30,22:04:00,사당,불암산
194636,4,409,불암산,DAY,UP,0,4206,1900-01-01 22:04:00,22:04:30,사당,진접
202169,4,415,미아,DAY,UP,0,4334K,1900-01-01 22:04:00,22:04:30,안산,불암산
203391,4,416,미아사거리,DAY,UP,0,4210,1900-01-01 22:04:00,22:04:30,사당,진접
204769,4,417,길음,DAY,UP,0,4692,1900-01-01 22:04:00,22:04:30,오이도,불암산
210067,4,421,동대문,END,UP,0,K4668,1900-01-01 22:04:00,22:04:30,오이도,불암산
210459,4,421,동대문,SAT,UP,0,K4668,1900-01-01 22:04:00,22:04:30,오이도,불암산
212307,4,423,충무로,DAY,UP,0,4694K,1900-01-01 22:04:00,22:04:30,오이도,불암산
232788,4,1751,산본,DAY,UP,0,4702,1900-01-01 22:04:00,22:04:30,오이도,불암산
200118,4,413,쌍문,END,UP,0,S4176,1900-01-01 22:04:30,22:05:00,사당,진접
200508,4,413,쌍문,SAT,UP,0,S4176,1900-01-01 22:04:30,22:05:00,사당,진접
206379,4,418,성신여대입구,END,UP,0,S4178,1900-01-01 22:04:30,22:05:00,사당,불암산
206769,4,418,성신여대입구,SAT,UP,0,S4178,1900-01-01 22:04:30,22:05:00,사당,불암산
207149,4,419,한성대입구,DAY,UP,0,4212,1900-01-01 22:04:30,22:05:00,사당,불암산
213925,4,424,명동,END,UP,0,S4180,1900-01-01 22:04:30,22:05:00,사당,진접
214317,4,424,명동,SAT,UP,0,S4180,1900-01-01 22:04:30,22:05:00,사당,진접
223873,4,432,총신대입구(이수),END,UP,0,K4672,1900-01-01 22:04:30,22:05:00,오이도,불암산
224263,4,432,총신대입구(이수),SAT,UP,0,K4672,1900-01-01 22:04:30,22:05:00,오이도,불암산
224852,4,433,사당,DAY,UP,0,4698K,1900-01-01 22:04:30,22:05:00,오이도,불암산
235569,4,1755,한대앞,DAY,UP,0,4704,1900-01-01 22:04:30,22:05:00,오이도,불암산
239009,4,1760,신길온천,DAY,UP,0,4706K,1900-01-01 22:04:30,22:05:00,오이도,불암산
196292,4,410,상계,END,UP,0,K4664,1900-01-01 22:05:00,22:05:30,오이도,불암산
196680,4,410,상계,SAT,UP,0,K4664,1900-01-01 22:05:00,22:05:30,오이도,불암산
198508,4,412,창동,DAY,UP,0,4690,1900-01-01 22:05:00,22:05:30,오이도,불암산
214698,4,425,회현,DAY,UP,0,4214,1900-01-01 22:05:00,22:05:30,사당,진접
217734,4,427,숙대입구,END,UP,0,S4670,1900-01-01 22:05:00,22:05:30,오이도,불암산
218124,4,427,숙대입구,SAT,UP,0,S4670,1900-01-01 22:05:00,22:05:30,오이도,불암산
218465,4,428,삼각지,DAY,UP,0,4216,1900-01-01 22:05:00,22:05:30,사당,불암산
221094,4,430,이촌,DAY,UP,0,4696,1900-01-01 22:05:00,22:05:30,오이도,불암산
221452,4,430,이촌,END,UP,0,S4182,1900-01-01 22:05:00,22:05:30,사당,불암산
221842,4,430,이촌,SAT,UP,0,S4182,1900-01-01 22:05:00,22:05:30,사당,불암산
228146,4,1452,대공원,END,UP,0,K4674,1900-01-01 22:05:00,22:05:30,오이도,불암산
228364,4,1452,대공원,SAT,UP,0,K4674,1900-01-01 22:05:00,22:05:30,오이도,불암산
231620,4,1457,범계,END,UP,0,S4676,1900-01-01 22:05:00,22:05:30,오이도,불암산
231838,4,1457,범계,SAT,UP,0,S4676,1900-01-01 22:05:00,22:05:30,오이도,불암산
234406,4,1753,반월,END,UP,0,S4678,1900-01-01 22:05:00,22:05:30,오이도,불암산
234626,4,1753,반월,SAT,UP,0,S4678,1900-01-01 22:05:00,22:05:30,오이도,불암산
195923,4,410,상계,DAY,UP,0,4332K,1900-01-01 22:05:30,22:06:00,안산,불암산
199634,4,413,쌍문,DAY,UP,0,4208,1900-01-01 22:05:30,22:06:00,사당,불암산
238572,4,1759,안산,END,UP,0,S4680,1900-01-01 22:05:30,22:06:30,오이도,불암산
238792,4,1759,안산,SAT,UP,0,S4680,1900-01-01 22:05:30,22:06:30,오이도,불암산
200917,4,414,수유,DAY,UP,0,4334K,1900-01-01 22:06:00,22:06:30,안산,불암산
202539,4,415,미아,END,UP,0,K4666,1900-01-01 22:06:00,22:06:30,오이도,불암산
202929,4,415,미아,SAT,UP,0,K4666,1900-01-01 22:06:00,22:06:30,오이도,불암산
212667,4,423,충무로,END,UP,0,S4180,1900-01-01 22:06:00,22:06:30,사당,진접
213059,4,423,충무로,SAT,UP,0,S4180,1900-01-01 22:06:00,22:06:30,사당,진접
229334,4,1454,정부과천청사,DAY,UP,0,4700,1900-01-01 22:06:00,22:06:30,오이도,불암산
202139,4,415,미아,DAY,UP,0,4210,1900-01-01 22:06:30,22:07:00,사당,진접
203517,4,416,미아사거리,DAY,UP,0,4692,1900-01-01 22:06:30,22:07:00,오이도,불암산
205896,4,418,성신여대입구,DAY,UP,0,4212,1900-01-01 22:06:30,22:07:00,사당,불암산
208809,4,420,혜화,END,UP,0,K4668,1900-01-01 22:06:30,22:07:00,오이도,불암산
209201,4,420,혜화,SAT,UP,0,K4668,1900-01-01 22:06:30,22:07:00,오이도,불암산
211049,4,422,동대문역사문화공원,DAY,UP,0,4694K,1900-01-01 22:06:30,22:07:00,오이도,불암산
213440,4,424,명동,DAY,UP,0,4214,1900-01-01 22:06:30,22:07:00,사당,진접
223599,4,432,총신대입구(이수),DAY,UP,0,4698K,1900-01-01 22:06:30,22:07:00,오이도,불암산
234875,4,1754,상록수,DAY,UP,0,4704,1900-01-01 22:06:30,22:07:00,오이도,불암산
197256,4,411,노원,DAY,UP,0,4690,1900-01-01 22:07:00,22:07:30,오이도,불암산
198866,4,412,창동,END,UP,0,S4176,1900-01-01 22:07:00,22:07:30,사당,진접
199256,4,412,창동,SAT,UP,0,S4176,1900-01-01 22:07:00,22:07:30,사당,진접
205127,4,417,길음,END,UP,0,S4178,1900-01-01 22:07:00,22:07:30,사당,불암산
205517,4,417,길음,SAT,UP,0,S4178,1900-01-01 22:07:00,22:07:30,사당,불암산
216480,4,426,서울,END,UP,0,S4670,1900-01-01 22:07:00,22:07:30,오이도,불암산
216872,4,426,서울,SAT,UP,0,S4670,1900-01-01 22:07:00,22:07:30,오이도,불암산
217213,4,427,숙대입구,DAY,UP,0,4216,1900-01-01 22:07:00,22:07:30,사당,불암산
227458,4,1451,경마공원,END,UP,0,K4674,1900-01-01 22:07:00,22:07:30,오이도,불암산
227676,4,1451,경마공원,SAT,UP,0,K4674,1900-01-01 22:07:00,22:07:30,오이도,불암산
230932,4,1456,평촌,END,UP,0,S4676,1900-01-01 22:07:00,22:07:30,오이도,불암산
231150,4,1456,평촌,SAT,UP,0,S4676,1900-01-01 22:07:00,22:07:30,오이도,불암산
219842,4,429,신용산,DAY,UP,0,4696,1900-01-01 22:07:30,22:08:00,오이도,불암산
220200,4,429,신용산,END,UP,0,S4182,1900-01-01 22:07:30,22:08:00,사당,불암산
220590,4,429,신용산,SAT,UP,0,S4182,1900-01-01 22:07:30,22:08:00,사당,불암산
222621,4,431,동작,END,UP,0,K4672,1900-01-01 22:07:30,22:08:00,오이도,불암산
223011,4,431,동작,SAT,UP,0,K4672,1900-01-01 22:07:30,22:08:00,오이도,불암산
233712,4,1752,대야미,END,UP,0,S4678,1900-01-01 22:07:30,22:08:00,오이도,불암산
233932,4,1752,대야미,SAT,UP,0,S4678,1900-01-01 22:07:30,22:08:00,오이도,불암산
238347,4,1759,안산,DAY,UP,0,4706K,1900-01-01 22:07:30,22:08:30,오이도,불암산
195038,4,409,불암산,END,UP,0,K4664,1900-01-01 22:08:00,,오이도,불암산
195436,4,409,불암산,SAT,UP,0,K4664,1900-01-01 22:08:00,,오이도,불암산
198382,4,412,창동,DAY,UP,0,4208,1900-01-01 22:08:00,22:08:30,사당,불암산
201287,4,414,수유,END,UP,0,K4666,1900-01-01 22:08:00,22:08:30,오이도,불암산
201677,4,414,수유,SAT,UP,0,K4666,1900-01-01 22:08:00,22:08:30,오이도,불암산
209791,4,421,동대문,DAY,UP,0,4694K,1900-01-01 22:08:00,22:08:30,오이도,불암산
212182,4,423,충무로,DAY,UP,0,4214,1900-01-01 22:08:00,22:08:30,사당,진접
228646,4,1453,과천,DAY,UP,0,4700,1900-01-01 22:08:00,22:08:30,오이도,불암산
194667,4,409,불암산,DAY,UP,0,4332K,1900-01-01 22:08:30,,안산,불암산
199665,4,413,쌍문,DAY,UP,0,4334K,1900-01-01 22:08:30,22:09:00,안산,불암산
200887,4,414,수유,DAY,UP,0,4210,1900-01-01 22:08:30,22:09:00,사당,진접
207551,4,419,한성대입구,END,UP,0,K4668,1900-01-01 22:08:30,22:09:00,오이도,불암산
207943,4,419,한성대입구,SAT,UP,0,K4668,1900-01-01 22:08:30,22:09:00,오이도,불암산
211409,4,422,동대문역사문화공원,END,UP,0,S4180,1900-01-01 22:08:30,22:09:00,사당,진접
211801,4,422,동대문역사문화공원,SAT,UP,0,S4180,1900-01-01 22:08:30,22:09:00,사당,진접
232089,4,1458,금정,DAY,UP,0,4702,1900-01-01 22:08:30,22:09:00,오이도,불암산
237877,4,1758,초지,END,UP,0,S4680,1900-01-01 22:08:30,22:09:00,오이도,불암산
238097,4,1758,초지,SAT,UP,0,S4680,1900-01-01 22:08:30,22:09:00,오이도,불암산
196019,4,410,상계,DAY,UP,0,4690,1900-01-01 22:09:00,22:09:30,오이도,불암산
197614,4,411,노원,END,UP,0,S4176,1900-01-01 22:09:00,22:09:30,사당,진접
198004,4,411,노원,SAT,UP,0,S4176,1900-01-01 22:09:00,22:09:30,사당,진접
202265,4,415,미아,DAY,UP,0,4692,1900-01-01 22:09:00,22:09:30,오이도,불암산
204644,4,417,길음,DAY,UP,0,4212,1900-01-01 22:09:00,22:09:30,사당,불암산
215222,4,425,회현,END,UP,0,S4670,1900-01-01 22:09:00,22:09:30,오이도,불암산
215614,4,425,회현,SAT,UP,0,S4670,1900-01-01 22:09:00,22:09:30,오이도,불암산
215957,4,426,서울,DAY,UP,0,4216,1900-01-01 22:09:00,22:09:30,사당,불암산
218590,4,428,삼각지,DAY,UP,0,4696,1900-01-01 22:09:00,22:09:30,오이도,불암산
218948,4,428,삼각지,END,UP,0,S4182,1900-01-01 22:09:00,22:09:30,사당,불암산
219338,4,428,삼각지,SAT,UP,0,S4182,1900-01-01 22:09:00,22:09:30,사당,불암산
226770,4,1450,선바위,END,UP,0,K4674,1900-01-01 22:09:00,22:09:30,오이도,불암산
226988,4,1450,선바위,SAT,UP,0,K4674,1900-01-01 22:09:00,22:09:30,오이도,불암산
203875,4,416,미아사거리,END,UP,0,S4178,1900-01-01 22:09:30,22:10:00,사당,불암산
204265,4,416,미아사거리,SAT,UP,0,S4178,1900-01-01 22:09:30,22:10:00,사당,불암산
222347,4,431,동작,DAY,UP,0,4698K,1900-01-01 22:09:30,22:10:00,오이도,불암산
230244,4,1455,인덕원,END,UP,0,S4676,1900-01-01 22:09:30,22:10:00,오이도,불암산
230462,4,1455,인덕원,SAT,UP,0,S4676,1900-01-01 22:09:30,22:10:00,오이도,불암산
197130,4,411,노원,DAY,UP,0,4208,1900-01-01 22:10:00,22:10:30,사당,불암산
210151,4,421,동대문,END,UP,0,S4180,1900-01-01 22:10:00,22:10:30,사당,진접
210543,4,421,동대문,SAT,UP,0,S4180,1900-01-01 22:10:00,22:10:30,사당,진접
227958,4,1452,대공원,DAY,UP,0,4700,1900-01-01 22:10:00,22:10:30,오이도,불암산
234181,4,1753,반월,DAY,UP,0,4704,1900-01-01 22:10:00,22:10:30,오이도,불암산
200035,4,413,쌍문,END,UP,0,K4666,1900-01-01 22:10:30,22:11:00,오이도,불암산
200425,4,413,쌍문,SAT,UP,0,K4666,1900-01-01 22:10:30,22:11:00,오이도,불암산
206296,4,418,성신여대입구,END,UP,0,K4668,1900-01-01 22:10:30,22:11:00,오이도,불암산
206686,4,418,성신여대입구,SAT,UP,0,K4668,1900-01-01 22:10:30,22:11:00,오이도,불암산
208533,4,420,혜화,DAY,UP,0,4694K,1900-01-01 22:10:30,22:11:00,오이도,불암산
210924,4,422,동대문역사문화공원,DAY,UP,0,4214,1900-01-01 22:10:30,22:11:00,사당,진접
213964,4,424,명동,END,UP,0,S4670,1900-01-01 22:10:30,22:11:00,오이도,불암산
214356,4,424,명동,SAT,UP,0,S4670,1900-01-01 22:10:30,22:11:00,오이도,불암산
223957,4,432,총신대입구(이수),END,UP,0,S4184,1900-01-01 22:10:30,22:11:00,사당,진접
224347,4,432,총신대입구(이수),SAT,UP,0,S4184,1900-01-01 22:10:30,22:11:00,사당,진접
237652,4,1758,초지,DAY,UP,0,4706K,1900-01-01 22:10:30,22:11:00,오이도,불암산
196376,4,410,상계,END,UP,0,S4176,1900-01-01 22:11:00,22:11:30,사당,진접
196764,4,410,상계,SAT,UP,0,S4176,1900-01-01 22:11:00,22:11:30,사당,진접
198413,4,412,창동,DAY,UP,0,4334K,1900-01-01 22:11:00,22:11:30,안산,불암산
199635,4,413,쌍문,DAY,UP,0,4210,1900-01-01 22:11:00,22:11:30,사당,진접
201013,4,414,수유,DAY,UP,0,4692,1900-01-01 22:11:00,22:11:30,오이도,불암산
214699,4,425,회현,DAY,UP,0,4216,1900-01-01 22:11:00,22:11:30,사당,불암산
217338,4,427,숙대입구,DAY,UP,0,4696,1900-01-01 22:11:00,22:11:30,오이도,불암산
217696,4,427,숙대입구,END,UP,0,S4182,1900-01-01 22:11:00,22:11:30,사당,불암산
218086,4,427,숙대입구,SAT,UP,0,S4182,1900-01-01 22:11:00,22:11:30,사당,불암산
221369,4,430,이촌,END,UP,0,K4672,1900-01-01 22:11:00,22:11:30,오이도,불암산
221759,4,430,이촌,SAT,UP,0,K4672,1900-01-01 22:11:00,22:11:30,오이도,불암산
237183,4,1757,고잔,END,UP,0,S4680,1900-01-01 22:11:00,22:11:30,오이도,불암산
237403,4,1757,고잔,SAT,UP,0,S4680,1900-01-01 22:11:00,22:11:30,오이도,불암산
241065,4,1763,수리산,END,UP,0,S4678,1900-01-01 22:11:00,22:11:30,오이도,불암산
241285,4,1763,수리산,SAT,UP,0,S4678,1900-01-01 22:11:00,22:11:30,오이도,불암산
203392,4,416,미아사거리,DAY,UP,0,4212,1900-01-01 22:11:30,22:12:00,사당,불암산
194763,4,409,불암산,DAY,UP,0,4690,1900-01-01 22:12:00,,오이도,불암산
195893,4,410,상계,DAY,UP,0,4208,1900-01-01 22:12:00,22:12:30,사당,불암산
202623,4,415,미아,END,UP,0,S4178,1900-01-01 22:12:00,22:12:30,사당,불암산
203013,4,415,미아,SAT,UP,0,S4178,1900-01-01 22:12:00,22:12:30,사당,불암산
209666,4,421,동대문,DAY,UP,0,4214,1900-01-01 22:12:00,22:12:30,사당,진접
212706,4,423,충무로,END,UP,0,S4670,1900-01-01 22:12:00,22:12:30,오이도,불암산
213098,4,423,충무로,SAT,UP,0,S4670,1900-01-01 22:12:00,22:12:30,오이도,불암산
226079,4,434,남태령,END,UP,0,K4674,1900-01-01 22:12:00,22:12:30,오이도,불암산
226299,4,434,남태령,SAT,UP,0,K4674,1900-01-01 22:12:00,22:12:30,오이도,불암산
227270,4,1451,경마공원,DAY,UP,0,4700,1900-01-01 22:12:00,22:12:30,오이도,불암산
231399,4,1457,범계,DAY,UP,0,4702,1900-01-01 22:12:00,22:12:30,오이도,불암산
207275,4,419,한성대입구,DAY,UP,0,4694K,1900-01-01 22:12:30,22:13:00,오이도,불암산
208893,4,420,혜화,END,UP,0,S4180,1900-01-01 22:12:30,22:13:00,사당,진접
209285,4,420,혜화,SAT,UP,0,S4180,1900-01-01 22:12:30,22:13:00,사당,진접
213441,4,424,명동,DAY,UP,0,4216,1900-01-01 22:12:30,22:13:00,사당,불암산
233487,4,1752,대야미,DAY,UP,0,4704,1900-01-01 22:12:30,22:13:00,오이도,불암산
197161,4,411,노원,DAY,UP,0,4334K,1900-01-01 22:13:00,22:13:30,안산,불암산
198783,4,412,창동,END,UP,0,K4666,1900-01-01 22:13:00,22:13:30,오이도,불암산
199173,4,412,창동,SAT,UP,0,K4666,1900-01-01 22:13:00,22:13:30,오이도,불암산
205044,4,417,길음,END,UP,0,K4668,1900-01-01 22:13:00,22:13:30,오이도,불암산
205434,4,417,길음,SAT,UP,0,K4668,1900-01-01 22:13:00,22:13:30,오이도,불암산
216082,4,426,서울,DAY,UP,0,4696,1900-01-01 22:13:00,22:13:30,오이도,불암산
216442,4,426,서울,END,UP,0,S4182,1900-01-01 22:13:00,22:13:30,사당,불암산
216834,4,426,서울,SAT,UP,0,S4182,1900-01-01 22:13:00,22:13:30,사당,불암산
221095,4,430,이촌,DAY,UP,0,4698K,1900-01-01 22:13:00,22:13:30,오이도,불암산
229556,4,1454,정부과천청사,END,UP,0,S4676,1900-01-01 22:13:00,22:13:30,오이도,불암산
229774,4,1454,정부과천청사,SAT,UP,0,S4676,1900-01-01 22:13:00,22:13:30,오이도,불암산
233016,4,1751,산본,END,UP,0,S4678,1900-01-01 22:13:00,22:13:30,오이도,불암산
233238,4,1751,산본,SAT,UP,0,S4678,1900-01-01 22:13:00,22:13:30,오이도,불암산
236489,4,1756,중앙,END,UP,0,S4680,1900-01-01 22:13:00,22:13:30,오이도,불암산
236709,4,1756,중앙,SAT,UP,0,S4680,1900-01-01 22:13:00,22:13:30,오이도,불암산
236958,4,1757,고잔,DAY,UP,0,4706K,1900-01-01 22:13:00,22:13:30,오이도,불암산
198383,4,412,창동,DAY,UP,0,4210,1900-01-01 22:13:30,22:14:00,사당,진접
199761,4,413,쌍문,DAY,UP,0,4692,1900-01-01 22:13:30,22:14:00,오이도,불암산
220117,4,429,신용산,END,UP,0,K4672,1900-01-01 22:13:30,22:14:00,오이도,불암산
220507,4,429,신용산,SAT,UP,0,K4672,1900-01-01 22:13:30,22:14:00,오이도,불암산
222705,4,431,동작,END,UP,0,S4184,1900-01-01 22:13:30,22:14:00,사당,진접
223095,4,431,동작,SAT,UP,0,S4184,1900-01-01 22:13:30,22:14:00,사당,진접
223474,4,432,총신대입구(이수),DAY,UP,0,4218,1900-01-01 22:13:30,22:14:00,사당,진접
195130,4,409,불암산,END,UP,0,S4176,1900-01-01 22:14:00,22:14:30,사당,진접
195528,4,409,불암산,SAT,UP,0,S4176,1900-01-01 22:14:00,22:14:30,사당,진접
201371,4,414,수유,END,UP,0,S4178,1900-01-01 22:14:00,22:14:30,사당,불암산
201761,4,414,수유,SAT,UP,0,S4178,1900-01-01 22:14:00,22:14:30,사당,불암산
202140,4,415,미아,DAY,UP,0,4212,1900-01-01 22:14:00,22:14:30,사당,불암산
212183,4,423,충무로,DAY,UP,0,4216,1900-01-01 22:14:00,22:14:30,사당,불암산
226582,4,1450,선바위,DAY,UP,0,4700,1900-01-01 22:14:00,22:14:30,오이도,불암산
230711,4,1456,평촌,DAY,UP,0,4702,1900-01-01 22:14:00,22:14:30,오이도,불암산
206022,4,418,성신여대입구,DAY,UP,0,4694K,1900-01-01 22:14:30,22:15:00,오이도,불암산
207635,4,419,한성대입구,END,UP,0,S4180,1900-01-01 22:14:30,22:15:00,사당,진접
208027,4,419,한성대입구,SAT,UP,0,S4180,1900-01-01 22:14:30,22:15:00,사당,진접
208408,4,420,혜화,DAY,UP,0,4214,1900-01-01 22:14:30,22:15:00,사당,진접
211448,4,422,동대문역사문화공원,END,UP,0,S4670,1900-01-01 22:14:30,22:15:00,오이도,불암산
211840,4,422,동대문역사문화공원,SAT,UP,0,S4670,1900-01-01 22:14:30,22:15:00,오이도,불암산
225128,4,433,사당,END,UP,0,K4674,1900-01-01 22:14:30,22:15:00,오이도,불암산
225520,4,433,사당,SAT,UP,0,K4674,1900-01-01 22:14:30,22:15:00,오이도,불암산
194637,4,409,불암산,DAY,UP,0,4208,1900-01-01 22:15:00,,사당,불암산
195924,4,410,상계,DAY,UP,0,4334K,1900-01-01 22:15:00,22:15:30,안산,불암산
197531,4,411,노원,END,UP,0,K4666,1900-01-01 22:15:00,22:15:30,오이도,불암산
197921,4,411,노원,SAT,UP,0,K4666,1900-01-01 22:15:00,22:15:30,오이도,불암산
214824,4,425,회현,DAY,UP,0,4696,1900-01-01 22:15:00,22:15:30,오이도,불암산
215184,4,425,회현,END,UP,0,S4182,1900-01-01 22:15:00,22:15:30,사당,불암산
215576,4,425,회현,SAT,UP,0,S4182,1900-01-01 22:15:00,22:15:30,사당,불암산
